n_voters,n_candidates,n_splits,pref_dist,axiom_name,possible_violations,total_violations,non_violating_rule_names
44,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
44,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
44,19,50,preflib,Weak Consistency,0,0,Counter()
19,19,50,preflib,Reversal Consistency,1,0,Counter({'Plurality': 1})
19,19,50,preflib,Monotonicity,1,1,Counter()
19,19,50,preflib,Strong Consistency,0,0,Counter()
19,19,50,preflib,Weak Consistency,0,0,Counter()
31,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
31,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
31,19,50,preflib,Strong Consistency,1,1,Counter()
31,19,50,preflib,Weak Consistency,0,0,Counter()
44,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
44,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
44,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
44,19,50,preflib,Weak Consistency,0,0,Counter()
51,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
51,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
51,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
51,19,50,preflib,Weak Consistency,0,0,Counter()
47,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
47,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
47,19,50,preflib,Strong Consistency,0,0,Counter()
47,19,50,preflib,Weak Consistency,0,0,Counter()
48,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
48,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
48,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
48,19,50,preflib,Weak Consistency,0,0,Counter()
45,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
45,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
45,19,50,preflib,Strong Consistency,0,0,Counter()
45,19,50,preflib,Weak Consistency,0,0,Counter()
63,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
63,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
63,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
63,19,50,preflib,Weak Consistency,0,0,Counter()
17,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
17,19,50,preflib,Weak Consistency,0,0,Counter()
41,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
41,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
41,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
41,19,50,preflib,Weak Consistency,0,0,Counter()
62,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
62,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
62,19,50,preflib,Strong Consistency,0,0,Counter()
62,19,50,preflib,Weak Consistency,0,0,Counter()
49,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
49,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
49,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
49,19,50,preflib,Weak Consistency,0,0,Counter()
10,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
10,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
10,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
10,19,50,preflib,Weak Consistency,0,0,Counter()
55,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
55,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
55,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
55,19,50,preflib,Weak Consistency,0,0,Counter()
49,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
49,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
49,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
49,19,50,preflib,Weak Consistency,0,0,Counter()
64,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
64,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
64,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
64,19,50,preflib,Weak Consistency,0,0,Counter()
13,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,19,50,preflib,Strong Consistency,0,0,Counter()
13,19,50,preflib,Weak Consistency,0,0,Counter()
16,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
16,19,50,preflib,Weak Consistency,0,0,Counter()
16,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
16,19,50,preflib,Weak Consistency,0,0,Counter()
52,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
52,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
52,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
52,19,50,preflib,Weak Consistency,0,0,Counter()
44,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
44,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
44,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
44,19,50,preflib,Weak Consistency,0,0,Counter()
48,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
48,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
48,19,50,preflib,Strong Consistency,0,0,Counter()
48,19,50,preflib,Weak Consistency,0,0,Counter()
32,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
32,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
32,19,50,preflib,Strong Consistency,0,0,Counter()
32,19,50,preflib,Weak Consistency,0,0,Counter()
65,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
65,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
65,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
65,19,50,preflib,Weak Consistency,0,0,Counter()
54,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
54,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
54,19,50,preflib,Strong Consistency,0,0,Counter()
54,19,50,preflib,Weak Consistency,0,0,Counter()
39,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
39,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
39,19,50,preflib,Strong Consistency,0,0,Counter()
39,19,50,preflib,Weak Consistency,0,0,Counter()
38,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
38,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
38,19,50,preflib,Strong Consistency,0,0,Counter()
38,19,50,preflib,Weak Consistency,0,0,Counter()
10,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
10,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
10,19,50,preflib,Strong Consistency,0,0,Counter()
10,19,50,preflib,Weak Consistency,0,0,Counter()
50,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
50,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
50,19,50,preflib,Strong Consistency,1,1,Counter()
50,19,50,preflib,Weak Consistency,0,0,Counter()
55,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
55,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
55,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
55,19,50,preflib,Weak Consistency,0,0,Counter()
48,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
48,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
48,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
48,19,50,preflib,Weak Consistency,0,0,Counter()
47,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
47,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
47,19,50,preflib,Strong Consistency,0,0,Counter()
47,19,50,preflib,Weak Consistency,0,0,Counter()
57,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
57,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
57,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
57,19,50,preflib,Weak Consistency,0,0,Counter()
45,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
45,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
45,19,50,preflib,Strong Consistency,0,0,Counter()
45,19,50,preflib,Weak Consistency,0,0,Counter()
53,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
53,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
53,19,50,preflib,Strong Consistency,0,0,Counter()
53,19,50,preflib,Weak Consistency,0,0,Counter()
42,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
42,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
42,19,50,preflib,Strong Consistency,1,1,Counter()
42,19,50,preflib,Weak Consistency,0,0,Counter()
38,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
38,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
38,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
38,19,50,preflib,Weak Consistency,0,0,Counter()
29,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
29,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
29,19,50,preflib,Strong Consistency,0,0,Counter()
29,19,50,preflib,Weak Consistency,0,0,Counter()
50,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
50,19,50,preflib,Strong Consistency,0,0,Counter()
50,19,50,preflib,Weak Consistency,0,0,Counter()
10,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
10,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
10,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
10,19,50,preflib,Weak Consistency,0,0,Counter()
31,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
31,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
31,19,50,preflib,Strong Consistency,0,0,Counter()
31,19,50,preflib,Weak Consistency,0,0,Counter()
53,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
53,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
53,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
53,19,50,preflib,Weak Consistency,0,0,Counter()
8,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
8,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
8,19,50,preflib,Strong Consistency,0,0,Counter()
8,19,50,preflib,Weak Consistency,0,0,Counter()
47,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
47,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
47,19,50,preflib,Strong Consistency,0,0,Counter()
47,19,50,preflib,Weak Consistency,0,0,Counter()
14,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
14,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
14,19,50,preflib,Weak Consistency,0,0,Counter()
51,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
51,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
51,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
51,19,50,preflib,Weak Consistency,0,0,Counter()
67,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
67,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
67,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
67,19,50,preflib,Weak Consistency,0,0,Counter()
14,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
14,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
14,19,50,preflib,Weak Consistency,0,0,Counter()
76,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
76,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
76,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
76,19,50,preflib,Weak Consistency,0,0,Counter()
43,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
43,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
43,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
43,19,50,preflib,Weak Consistency,0,0,Counter()
9,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
9,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
9,19,50,preflib,Strong Consistency,1,1,Counter()
9,19,50,preflib,Weak Consistency,0,0,Counter()
52,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
52,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
52,19,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
52,19,50,preflib,Weak Consistency,0,0,Counter()
56,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
56,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
56,19,50,preflib,Strong Consistency,0,0,Counter()
56,19,50,preflib,Weak Consistency,0,0,Counter()
54,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
54,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
54,19,50,preflib,Strong Consistency,0,0,Counter()
54,19,50,preflib,Weak Consistency,0,0,Counter()
59,19,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
59,19,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
59,19,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
59,19,50,preflib,Weak Consistency,0,0,Counter()
50,19,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,19,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,19,50,preflib,Strong Consistency,0,0,Counter()
50,19,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Strong Consistency,0,0,Counter()
50,20,50,preflib,Weak Consistency,0,0,Counter()
53,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
53,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
53,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
53,20,50,preflib,Weak Consistency,0,0,Counter()
9,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,20,50,preflib,Strong Consistency,0,0,Counter()
9,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Strong Consistency,0,0,Counter()
50,20,50,preflib,Weak Consistency,0,0,Counter()
49,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
49,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
49,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
49,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,20,50,preflib,Strong Consistency,0,0,Counter()
50,20,50,preflib,Weak Consistency,0,0,Counter()
9,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,20,50,preflib,Strong Consistency,0,0,Counter()
9,20,50,preflib,Weak Consistency,0,0,Counter()
17,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
17,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
17,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
17,20,50,preflib,Weak Consistency,0,0,Counter()
13,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
13,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
13,20,50,preflib,Weak Consistency,0,0,Counter()
52,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
52,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
52,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
52,20,50,preflib,Weak Consistency,0,0,Counter()
49,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
49,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
49,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
49,20,50,preflib,Weak Consistency,0,0,Counter()
36,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
36,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
36,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
36,20,50,preflib,Weak Consistency,0,0,Counter()
53,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
53,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
53,20,50,preflib,Strong Consistency,0,0,Counter()
53,20,50,preflib,Weak Consistency,0,0,Counter()
52,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
52,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
52,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
52,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Weak Consistency,0,0,Counter()
23,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
23,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
23,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
23,20,50,preflib,Weak Consistency,0,0,Counter()
51,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
51,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
51,20,50,preflib,Strong Consistency,0,0,Counter()
51,20,50,preflib,Weak Consistency,0,0,Counter()
51,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
51,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
51,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
51,20,50,preflib,Weak Consistency,0,0,Counter()
52,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
52,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
52,20,50,preflib,Strong Consistency,0,0,Counter()
52,20,50,preflib,Weak Consistency,0,0,Counter()
48,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
48,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
48,20,50,preflib,Strong Consistency,0,0,Counter()
48,20,50,preflib,Weak Consistency,0,0,Counter()
4,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
4,20,50,preflib,Monotonicity,1,1,Counter()
4,20,50,preflib,Strong Consistency,1,1,Counter()
4,20,50,preflib,Weak Consistency,0,0,Counter()
51,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
51,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
51,20,50,preflib,Strong Consistency,0,0,Counter()
51,20,50,preflib,Weak Consistency,0,0,Counter()
55,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
55,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
55,20,50,preflib,Strong Consistency,0,0,Counter()
55,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Weak Consistency,0,0,Counter()
53,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
53,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
53,20,50,preflib,Strong Consistency,0,0,Counter()
53,20,50,preflib,Weak Consistency,0,0,Counter()
16,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
16,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
16,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
16,20,50,preflib,Weak Consistency,0,0,Counter()
63,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
63,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
63,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
63,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Weak Consistency,0,0,Counter()
9,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
9,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
9,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
9,20,50,preflib,Weak Consistency,0,0,Counter()
6,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
6,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
6,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
6,20,50,preflib,Weak Consistency,0,0,Counter()
12,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
12,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
12,20,50,preflib,Strong Consistency,0,0,Counter()
12,20,50,preflib,Weak Consistency,0,0,Counter()
51,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
51,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
51,20,50,preflib,Strong Consistency,0,0,Counter()
51,20,50,preflib,Weak Consistency,0,0,Counter()
51,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
51,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
51,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
51,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,20,50,preflib,Strong Consistency,1,1,Counter()
50,20,50,preflib,Weak Consistency,0,0,Counter()
14,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
14,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
14,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
14,20,50,preflib,Weak Consistency,0,0,Counter()
53,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
53,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
53,20,50,preflib,Strong Consistency,0,0,Counter()
53,20,50,preflib,Weak Consistency,0,0,Counter()
56,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
56,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
56,20,50,preflib,Strong Consistency,0,0,Counter()
56,20,50,preflib,Weak Consistency,0,0,Counter()
51,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
51,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
51,20,50,preflib,Strong Consistency,0,0,Counter()
51,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Strong Consistency,0,0,Counter()
50,20,50,preflib,Weak Consistency,0,0,Counter()
9,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
9,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
9,20,50,preflib,Strong Consistency,0,0,Counter()
9,20,50,preflib,Weak Consistency,0,0,Counter()
11,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,20,50,preflib,Strong Consistency,0,0,Counter()
11,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,20,50,preflib,Strong Consistency,0,0,Counter()
50,20,50,preflib,Weak Consistency,0,0,Counter()
51,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
51,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
51,20,50,preflib,Strong Consistency,0,0,Counter()
51,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,20,50,preflib,Strong Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Weak Consistency,0,0,Counter()
49,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
49,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
49,20,50,preflib,Strong Consistency,0,0,Counter()
49,20,50,preflib,Weak Consistency,0,0,Counter()
50,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
50,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
50,20,50,preflib,Strong Consistency,0,0,Counter()
50,20,50,preflib,Weak Consistency,0,0,Counter()
8,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
8,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
8,20,50,preflib,Strong Consistency,1,0,Counter({'Dowdall': 1})
8,20,50,preflib,Weak Consistency,0,0,Counter()
11,20,50,preflib,Reversal Consistency,1,0,Counter({'Borda': 1})
11,20,50,preflib,Monotonicity,1,0,Counter({'Borda': 1})
11,20,50,preflib,Strong Consistency,1,1,Counter()
11,20,50,preflib,Weak Consistency,0,0,Counter()
58,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
58,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
58,20,50,preflib,Strong Consistency,0,0,Counter()
58,20,50,preflib,Weak Consistency,0,0,Counter()
13,20,50,preflib,Reversal Consistency,1,0,Counter({'Dowdall': 1})
13,20,50,preflib,Monotonicity,1,0,Counter({'Dowdall': 1})
